theta_deg,phi_deg,gain_dBi
113.0,135.0,0.2452
113.0,140.0,-0.2166
113.0,145.0,-0.7562
113.0,150.0,-1.5113
113.0,155.0,-2.5533
113.0,160.0,-3.8889
113.0,165.0,-5.4572
113.0,170.0,-7.1324
113.0,175.0,-8.7828
113.0,180.0,-10.4132
113.0,185.0,-12.2736
113.0,190.0,-14.8305
113.0,195.0,-18.5661
113.0,200.0,-21.1677
113.0,205.0,-17.4970
113.0,210.0,-13.6508
113.0,215.0,-11.1160
113.0,220.0,-9.5198
113.0,225.0,-8.5651
113.0,230.0,-8.0325
113.0,235.0,-7.7221
113.0,240.0,-7.4423
113.0,245.0,-7.0537
113.0,250.0,-6.5301
113.0,255.0,-5.9534
113.0,260.0,-5.4444
113.0,265.0,-5.1014
113.0,270.0,-4.9811
113.0,275.0,-5.1014
113.0,280.0,-5.4444
113.0,285.0,-5.9534
113.0,290.0,-6.5301
113.0,295.0,-7.0537
113.0,300.0,-7.4423
113.0,305.0,-7.7221
113.0,310.0,-8.0325
113.0,315.0,-8.5651
113.0,320.0,-9.5198
113.0,325.0,-11.1160
113.0,330.0,-13.6508
113.0,335.0,-17.4970
113.0,340.0,-21.1677
113.0,345.0,-18.5661
113.0,350.0,-14.8305
113.0,355.0,-12.2736
113.0,360.0,-10.4132
114.0,0.0,-10.0960
114.0,5.0,-8.4280
114.0,10.0,-6.7873
114.0,15.0,-5.1591
114.0,20.0,-3.6488
114.0,25.0,-2.3640
114.0,30.0,-1.3599
114.0,35.0,-0.6321
114.0,40.0,-0.1159
114.0,45.0,0.3166
114.0,50.0,0.8375
114.0,55.0,1.5855
114.0,60.0,2.5701
114.0,65.0,3.6702
114.0,70.0,4.7298
114.0,75.0,5.6306
114.0,80.0,6.3043
114.0,85.0,6.7177
114.0,90.0,6.8567
114.0,95.0,6.7177
114.0,100.0,6.3043
114.0,105.0,5.6306
114.0,110.0,4.7298
114.0,115.0,3.6702
114.0,120.0,2.5701
114.0,125.0,1.5855
114.0,130.0,0.8375
114.0,135.0,0.3166
114.0,140.0,-0.1159
114.0,145.0,-0.6321
114.0,150.0,-1.3599
114.0,155.0,-2.3640
114.0,160.0,-3.6488
114.0,165.0,-5.1591
114.0,170.0,-6.7873
114.0,175.0,-8.4280
114.0,180.0,-10.0960
114.0,185.0,-12.0199
114.0,190.0,-14.6321
114.0,195.0,-18.3806
114.0,200.0,-20.9808
114.0,205.0,-17.4206
114.0,210.0,-13.6166
114.0,215.0,-11.0925
114.0,220.0,-9.4950
114.0,225.0,-8.5338
114.0,230.0,-7.9957
114.0,235.0,-7.6888
114.0,240.0,-7.4294
114.0,245.0,-7.0798
114.0,250.0,-6.6043
114.0,255.0,-6.0718
114.0,260.0,-5.5952
114.0,265.0,-5.2711
114.0,270.0,-5.1569
114.0,275.0,-5.2711
114.0,280.0,-5.5952
114.0,285.0,-6.0718
114.0,290.0,-6.6043
114.0,295.0,-7.0798
114.0,300.0,-7.4294
114.0,305.0,-7.6888
114.0,310.0,-7.9957
114.0,315.0,-8.5338
114.0,320.0,-9.4950
114.0,325.0,-11.0925
114.0,330.0,-13.6166
114.0,335.0,-17.4206
114.0,340.0,-20.9808
114.0,345.0,-18.3806
114.0,350.0,-14.6321
114.0,355.0,-12.0199
114.0,360.0,-10.0960
115.0,0.0,-9.7881
115.0,5.0,-8.0885
115.0,10.0,-6.4574
115.0,15.0,-4.8713
115.0,20.0,-3.4138
115.0,25.0,-2.1760
115.0,30.0,-1.2075
115.0,35.0,-0.5056
115.0,40.0,-0.0116
115.0,45.0,0.3928
115.0,50.0,0.8705
115.0,55.0,1.5599
115.0,60.0,2.4825
115.0,65.0,3.5311
115.0,70.0,4.5544
115.0,75.0,5.4321
115.0,80.0,6.0924
115.0,85.0,6.4988
115.0,90.0,6.6357
115.0,95.0,6.4988
115.0,100.0,6.0924
115.0,105.0,5.4321
115.0,110.0,4.5544
115.0,115.0,3.5311
115.0,120.0,2.4825
115.0,125.0,1.5599
115.0,130.0,0.8705
115.0,135.0,0.3928
115.0,140.0,-0.0116
115.0,145.0,-0.5056
115.0,150.0,-1.2075
115.0,155.0,-2.1760
115.0,160.0,-3.4138
115.0,165.0,-4.8713
115.0,170.0,-6.4574
115.0,175.0,-8.0885
115.0,180.0,-9.7881
115.0,185.0,-11.7674
115.0,190.0,-14.4293
115.0,195.0,-18.1905
115.0,200.0,-20.8024
115.0,205.0,-17.3518
115.0,210.0,-13.5864
115.0,215.0,-11.0713
115.0,220.0,-9.4714
115.0,225.0,-8.5027
115.0,230.0,-7.9579
115.0,235.0,-7.6528
115.0,240.0,-7.4117
115.0,245.0,-7.0993
115.0,250.0,-6.6714
115.0,255.0,-6.1841
115.0,260.0,-5.7416
115.0,265.0,-5.4376
115.0,270.0,-5.3301
115.0,275.0,-5.4376
115.0,280.0,-5.7416
115.0,285.0,-6.1841
115.0,290.0,-6.6714
115.0,295.0,-7.0993
115.0,300.0,-7.4117
115.0,305.0,-7.6528
115.0,310.0,-7.9579
115.0,315.0,-8.5027
115.0,320.0,-9.4714
115.0,325.0,-11.0713
115.0,330.0,-13.5864
115.0,335.0,-17.3518
115.0,340.0,-20.8024
115.0,345.0,-18.1905
115.0,350.0,-14.4293
115.0,355.0,-11.7674
115.0,360.0,-9.7881
116.0,0.0,-9.4892
116.0,5.0,-7.7632
116.0,10.0,-6.1415
116.0,15.0,-4.5934
116.0,20.0,-3.1838
116.0,25.0,-1.9895
116.0,30.0,-1.0545
116.0,35.0,-0.3770
116.0,40.0,0.0960
116.0,45.0,0.4738
116.0,50.0,0.9096
116.0,55.0,1.5407
116.0,60.0,2.3997
116.0,65.0,3.3934
116.0,70.0,4.3772
116.0,75.0,5.2296
116.0,80.0,5.8747
116.0,85.0,6.2733
116.0,90.0,6.4078
116.0,95.0,6.2733
116.0,100.0,5.8747
116.0,105.0,5.2296
116.0,110.0,4.3772
116.0,115.0,3.3934
116.0,120.0,2.3997
116.0,125.0,1.5407
116.0,130.0,0.9096
116.0,135.0,0.4738
116.0,140.0,0.0960
116.0,145.0,-0.3770
116.0,150.0,-1.0545
116.0,155.0,-1.9895
116.0,160.0,-3.1838
116.0,165.0,-4.5934
116.0,170.0,-6.1415
116.0,175.0,-7.7632
116.0,180.0,-9.4892
116.0,185.0,-11.5166
116.0,190.0,-14.2223
116.0,195.0,-17.9955
116.0,200.0,-20.6319
116.0,205.0,-17.2915
116.0,210.0,-13.5608
116.0,215.0,-11.0526
116.0,220.0,-9.4491
116.0,225.0,-8.4721
116.0,230.0,-7.9193
116.0,235.0,-7.6142
116.0,240.0,-7.3892
116.0,245.0,-7.1116
116.0,250.0,-6.7303
116.0,255.0,-6.2889
116.0,260.0,-5.8818
116.0,265.0,-5.5992
116.0,270.0,-5.4986
116.0,275.0,-5.5992
116.0,280.0,-5.8818
116.0,285.0,-6.2889
116.0,290.0,-6.7303
116.0,295.0,-7.1116
116.0,300.0,-7.3892
116.0,305.0,-7.6142
116.0,310.0,-7.9193
116.0,315.0,-8.4721
116.0,320.0,-9.4491
116.0,325.0,-11.0526
116.0,330.0,-13.5608
116.0,335.0,-17.2915
116.0,340.0,-20.6319
116.0,345.0,-17.9955
116.0,350.0,-14.2223
116.0,355.0,-11.5166
116.0,360.0,-9.4892
117.0,0.0,-9.1989
117.0,5.0,-7.4511
117.0,10.0,-5.8388
117.0,15.0,-4.3252
117.0,20.0,-2.9592
117.0,25.0,-1.8050
117.0,30.0,-0.9013
117.0,35.0,-0.2467
117.0,40.0,0.2067
117.0,45.0,0.5594
117.0,50.0,0.9552
117.0,55.0,1.5287
117.0,60.0,2.3226
117.0,65.0,3.2587
117.0,70.0,4.1997
117.0,75.0,5.0239
117.0,80.0,5.6522
117.0,85.0,6.0420
117.0,90.0,6.1737
117.0,95.0,6.0420
117.0,100.0,5.6522
117.0,105.0,5.0239
117.0,110.0,4.1997
117.0,115.0,3.2587
117.0,120.0,2.3226
117.0,125.0,1.5287
117.0,130.0,0.9552
117.0,135.0,0.5594
117.0,140.0,0.2067
117.0,145.0,-0.2467
117.0,150.0,-0.9013
117.0,155.0,-1.8050
117.0,160.0,-2.9592
117.0,165.0,-4.3252
117.0,170.0,-5.8388
117.0,175.0,-7.4511
117.0,180.0,-9.1989
117.0,185.0,-11.2677
117.0,190.0,-14.0116
117.0,195.0,-17.7956
117.0,200.0,-20.4686
117.0,205.0,-17.2402
117.0,210.0,-13.5406
117.0,215.0,-11.0371
117.0,220.0,-9.4287
117.0,225.0,-8.4421
117.0,230.0,-7.8803
117.0,235.0,-7.5734
117.0,240.0,-7.3618
117.0,245.0,-7.1163
117.0,250.0,-6.7802
117.0,255.0,-6.3846
117.0,260.0,-6.0139
117.0,265.0,-5.7537
117.0,270.0,-5.6606
117.0,275.0,-5.7537
117.0,280.0,-6.0139
117.0,285.0,-6.3846
117.0,290.0,-6.7802
117.0,295.0,-7.1163
117.0,300.0,-7.3618
117.0,305.0,-7.5734
117.0,310.0,-7.8803
117.0,315.0,-8.4421
117.0,320.0,-9.4287
117.0,325.0,-11.0371
117.0,330.0,-13.5406
117.0,335.0,-17.2402
117.0,340.0,-20.4686
117.0,345.0,-17.7956
117.0,350.0,-14.0116
117.0,355.0,-11.2677
117.0,360.0,-9.1989
118.0,0.0,-8.9168
118.0,5.0,-7.1514
118.0,10.0,-5.5486
118.0,15.0,-4.0663
118.0,20.0,-2.7400
118.0,25.0,-1.6228
118.0,30.0,-0.7482
118.0,35.0,-0.1150
118.0,40.0,0.3202
118.0,45.0,0.6496
118.0,50.0,1.0073
118.0,55.0,1.5244
118.0,60.0,2.2526
118.0,65.0,3.1283
118.0,70.0,4.0233
118.0,75.0,4.8166
118.0,80.0,5.4260
118.0,85.0,5.8058
118.0,90.0,5.9345
118.0,95.0,5.8058
118.0,100.0,5.4260
118.0,105.0,4.8166
118.0,110.0,4.0233
118.0,115.0,3.1283
118.0,120.0,2.2526
118.0,125.0,1.5244
118.0,130.0,1.0073
118.0,135.0,0.6496
118.0,140.0,0.3202
118.0,145.0,-0.1150
118.0,150.0,-0.7482
118.0,155.0,-1.6228
118.0,160.0,-2.7400
118.0,165.0,-4.0663
118.0,170.0,-5.5486
118.0,175.0,-7.1514
118.0,180.0,-8.9168
118.0,185.0,-11.0207
118.0,190.0,-13.7973
118.0,195.0,-17.5905
118.0,200.0,-20.3115
118.0,205.0,-17.1984
118.0,210.0,-13.5264
118.0,215.0,-11.0253
118.0,220.0,-9.4105
118.0,225.0,-8.4134
118.0,230.0,-7.8411
118.0,235.0,-7.5305
118.0,240.0,-7.3297
118.0,245.0,-7.1134
118.0,250.0,-6.8201
118.0,255.0,-6.4698
118.0,260.0,-6.1360
118.0,265.0,-5.8990
118.0,270.0,-5.8137
118.0,275.0,-5.8990
118.0,280.0,-6.1360
118.0,285.0,-6.4698
118.0,290.0,-6.8201
118.0,295.0,-7.1134
118.0,300.0,-7.3297
118.0,305.0,-7.5305
118.0,310.0,-7.8411
118.0,315.0,-8.4134
118.0,320.0,-9.4105
118.0,325.0,-11.0253
118.0,330.0,-13.5264
118.0,335.0,-17.1984
118.0,340.0,-20.3115
118.0,345.0,-17.5905
118.0,350.0,-13.7973
118.0,355.0,-11.0207
118.0,360.0,-8.9168
119.0,0.0,-8.6428
119.0,5.0,-6.8634
119.0,10.0,-5.2701
119.0,15.0,-3.8164
119.0,20.0,-2.5264
119.0,25.0,-1.4433
119.0,30.0,-0.5956
119.0,35.0,0.0178
119.0,40.0,0.4362
119.0,45.0,0.7441
119.0,50.0,1.0660
119.0,55.0,1.5286
119.0,60.0,2.1908
119.0,65.0,3.0038
119.0,70.0,3.8496
119.0,75.0,4.6090
119.0,80.0,5.1974
119.0,85.0,5.5660
119.0,90.0,5.6912
119.0,95.0,5.5660
119.0,100.0,5.1974
119.0,105.0,4.6090
119.0,110.0,3.8496
119.0,115.0,3.0038
119.0,120.0,2.1908
119.0,125.0,1.5286
119.0,130.0,1.0660
119.0,135.0,0.7441
119.0,140.0,0.4362
119.0,145.0,0.0178
119.0,150.0,-0.5956
119.0,155.0,-1.4433
119.0,160.0,-2.5264
119.0,165.0,-3.8164
119.0,170.0,-5.2701
119.0,175.0,-6.8634
119.0,180.0,-8.6428
119.0,185.0,-10.7759
119.0,190.0,-13.5797
119.0,195.0,-17.3801
119.0,200.0,-20.1599
119.0,205.0,-17.1667
119.0,210.0,-13.5189
119.0,215.0,-11.0177
119.0,220.0,-9.3951
119.0,225.0,-8.3861
119.0,230.0,-7.8021
119.0,235.0,-7.4861
119.0,240.0,-7.2931
119.0,245.0,-7.1026
119.0,250.0,-6.8495
119.0,255.0,-6.5431
119.0,260.0,-6.2465
119.0,265.0,-6.0332
119.0,270.0,-5.9560
119.0,275.0,-6.0332
119.0,280.0,-6.2465
119.0,285.0,-6.5431
119.0,290.0,-6.8495
119.0,295.0,-7.1026
119.0,300.0,-7.2931
119.0,305.0,-7.4861
119.0,310.0,-7.8021
119.0,315.0,-8.3861
119.0,320.0,-9.3951
119.0,325.0,-11.0177
119.0,330.0,-13.5189
119.0,335.0,-17.1667
119.0,340.0,-20.1599
119.0,345.0,-17.3801
119.0,350.0,-13.5797
119.0,355.0,-10.7759
119.0,360.0,-8.6428
120.0,0.0,-8.3763
120.0,5.0,-6.5864
120.0,10.0,-5.0028
120.0,15.0,-3.5753
120.0,20.0,-2.3184
120.0,25.0,-1.2666
120.0,30.0,-0.4438
120.0,35.0,0.1513
120.0,40.0,0.5545
120.0,45.0,0.8428
120.0,50.0,1.1313
120.0,55.0,1.5416
120.0,60.0,2.1384
120.0,65.0,2.8868
120.0,70.0,3.6803
120.0,75.0,4.4028
120.0,80.0,4.9680
120.0,85.0,5.3241
120.0,90.0,5.4453
120.0,95.0,5.3241
120.0,100.0,4.9680
120.0,105.0,4.4028
120.0,110.0,3.6803
120.0,115.0,2.8868
120.0,120.0,2.1384
120.0,125.0,1.5416
120.0,130.0,1.1313
120.0,135.0,0.8428
120.0,140.0,0.5545
120.0,145.0,0.1513
120.0,150.0,-0.4438
120.0,155.0,-1.2666
120.0,160.0,-2.3184
120.0,165.0,-3.5753
120.0,170.0,-5.0028
120.0,175.0,-6.5864
120.0,180.0,-8.3763
120.0,185.0,-10.5334
120.0,190.0,-13.3589
120.0,195.0,-17.1642
120.0,200.0,-20.0125
120.0,205.0,-17.1456
120.0,210.0,-13.5187
120.0,215.0,-11.0150
120.0,220.0,-9.3829
120.0,225.0,-8.3609
120.0,230.0,-7.7639
120.0,235.0,-7.4403
120.0,240.0,-7.2525
120.0,245.0,-7.0841
120.0,250.0,-6.8678
120.0,255.0,-6.6037
120.0,260.0,-6.3436
120.0,265.0,-6.1542
120.0,270.0,-6.0852
120.0,275.0,-6.1542
120.0,280.0,-6.3436
120.0,285.0,-6.6037
120.0,290.0,-6.8678
120.0,295.0,-7.0841
120.0,300.0,-7.2525
120.0,305.0,-7.4403
120.0,310.0,-7.7639
120.0,315.0,-8.3609
120.0,320.0,-9.3829
120.0,325.0,-11.0150
120.0,330.0,-13.5187
120.0,335.0,-17.1456
120.0,340.0,-20.0125
120.0,345.0,-17.1642
120.0,350.0,-13.3589
120.0,355.0,-10.5334
120.0,360.0,-8.3763
121.0,0.0,-8.1173
121.0,5.0,-6.3198
121.0,10.0,-4.7461
121.0,15.0,-3.3427
121.0,20.0,-2.1161
121.0,25.0,-1.0930
121.0,30.0,-0.2932
121.0,35.0,0.2852
121.0,40.0,0.6747
121.0,45.0,0.9453
121.0,50.0,1.2033
121.0,55.0,1.5640
121.0,60.0,2.0963
121.0,65.0,2.7790
121.0,70.0,3.5173
121.0,75.0,4.2000
121.0,80.0,4.7396
121.0,85.0,5.0817
121.0,90.0,5.1985
121.0,95.0,5.0817
121.0,100.0,4.7396
121.0,105.0,4.2000
121.0,110.0,3.5173
121.0,115.0,2.7790
121.0,120.0,2.0963
121.0,125.0,1.5640
121.0,130.0,1.2033
121.0,135.0,0.9453
121.0,140.0,0.6747
121.0,145.0,0.2852
121.0,150.0,-0.2932
121.0,155.0,-1.0930
121.0,160.0,-2.1161
121.0,165.0,-3.3427
121.0,170.0,-4.7461
121.0,175.0,-6.3198
121.0,180.0,-8.1173
121.0,185.0,-10.2933
121.0,190.0,-13.1354
121.0,195.0,-16.9426
121.0,200.0,-19.8680
121.0,205.0,-17.1355
121.0,210.0,-13.5266
121.0,215.0,-11.0177
121.0,220.0,-9.3744
121.0,225.0,-8.3381
121.0,230.0,-7.7267
121.0,235.0,-7.3938
121.0,240.0,-7.2081
121.0,245.0,-7.0581
121.0,250.0,-6.8750
121.0,255.0,-6.6505
121.0,260.0,-6.4259
121.0,265.0,-6.2603
121.0,270.0,-6.1995
121.0,275.0,-6.2603
121.0,280.0,-6.4259
121.0,285.0,-6.6505
121.0,290.0,-6.8750
121.0,295.0,-7.0581
121.0,300.0,-7.2081
121.0,305.0,-7.3938
121.0,310.0,-7.7267
121.0,315.0,-8.3381
121.0,320.0,-9.3744
121.0,325.0,-11.0177
121.0,330.0,-13.5266
121.0,335.0,-17.1355
121.0,340.0,-19.8680
121.0,345.0,-16.9426
121.0,350.0,-13.1354
121.0,355.0,-10.2933
121.0,360.0,-8.1173
122.0,0.0,-7.8653
122.0,5.0,-6.0631
122.0,10.0,-4.4994
122.0,15.0,-3.1184
122.0,20.0,-1.9195
122.0,25.0,-0.9228
122.0,30.0,-0.1440
122.0,35.0,0.4192
122.0,40.0,0.7964
122.0,45.0,1.0514
122.0,50.0,1.2816
122.0,55.0,1.5958
122.0,60.0,2.0656
122.0,65.0,2.6819
122.0,70.0,3.3627
122.0,75.0,4.0026
122.0,80.0,4.5142
122.0,85.0,4.8409
122.0,90.0,4.9528
122.0,95.0,4.8409
122.0,100.0,4.5142
122.0,105.0,4.0026
122.0,110.0,3.3627
122.0,115.0,2.6819
122.0,120.0,2.0656
122.0,125.0,1.5958
122.0,130.0,1.2816
122.0,135.0,1.0514
122.0,140.0,0.7964
122.0,145.0,0.4192
122.0,150.0,-0.1440
122.0,155.0,-0.9228
122.0,160.0,-1.9195
122.0,165.0,-3.1184
122.0,170.0,-4.4994
122.0,175.0,-6.0631
122.0,180.0,-7.8653
122.0,185.0,-10.0556
122.0,190.0,-12.9091
122.0,195.0,-16.7151
122.0,200.0,-19.7250
122.0,205.0,-17.1369
122.0,210.0,-13.5434
122.0,215.0,-11.0265
122.0,220.0,-9.3703
122.0,225.0,-8.3184
122.0,230.0,-7.6913
122.0,235.0,-7.3471
122.0,240.0,-7.1606
122.0,245.0,-7.0251
122.0,250.0,-6.8712
122.0,255.0,-6.6832
122.0,260.0,-6.4924
122.0,265.0,-6.3499
122.0,270.0,-6.2973
122.0,275.0,-6.3499
122.0,280.0,-6.4924
122.0,285.0,-6.6832
122.0,290.0,-6.8712
122.0,295.0,-7.0251
122.0,300.0,-7.1606
122.0,305.0,-7.3471
122.0,310.0,-7.6913
122.0,315.0,-8.3184
122.0,320.0,-9.3703
122.0,325.0,-11.0265
122.0,330.0,-13.5434
122.0,335.0,-17.1369
122.0,340.0,-19.7250
122.0,345.0,-16.7151
122.0,350.0,-12.9091
122.0,355.0,-10.0556
122.0,360.0,-7.8653
123.0,0.0,-7.6201
123.0,5.0,-5.8157
123.0,10.0,-4.2624
123.0,15.0,-2.9022
123.0,20.0,-1.7288
123.0,25.0,-0.7562
123.0,30.0,0.0034
123.0,35.0,0.5528
123.0,40.0,0.9193
123.0,45.0,1.1608
123.0,50.0,1.3660
123.0,55.0,1.6372
123.0,60.0,2.0470
123.0,65.0,2.5972
123.0,70.0,3.2185
123.0,75.0,3.8130
123.0,80.0,4.2942
123.0,85.0,4.6038
123.0,90.0,4.7103
123.0,95.0,4.6038
123.0,100.0,4.2942
123.0,105.0,3.8130
123.0,110.0,3.2185
123.0,115.0,2.5972
123.0,120.0,2.0470
123.0,125.0,1.6372
123.0,130.0,1.3660
123.0,135.0,1.1608
123.0,140.0,0.9193
123.0,145.0,0.5528
123.0,150.0,0.0034
123.0,155.0,-0.7562
123.0,160.0,-1.7288
123.0,165.0,-2.9022
123.0,170.0,-4.2624
123.0,175.0,-5.8157
123.0,180.0,-7.6201
123.0,185.0,-9.8204
123.0,190.0,-12.6805
123.0,195.0,-16.4816
123.0,200.0,-19.5819
123.0,205.0,-17.1499
123.0,210.0,-13.5699
123.0,215.0,-11.0422
123.0,220.0,-9.3711
123.0,225.0,-8.3022
123.0,230.0,-7.6580
123.0,235.0,-7.3007
123.0,240.0,-7.1107
123.0,245.0,-6.9857
123.0,250.0,-6.8566
123.0,255.0,-6.7015
123.0,260.0,-6.5424
123.0,265.0,-6.4220
123.0,270.0,-6.3771
123.0,275.0,-6.4220
123.0,280.0,-6.5424
123.0,285.0,-6.7015
123.0,290.0,-6.8566
123.0,295.0,-6.9857
123.0,300.0,-7.1107
123.0,305.0,-7.3007
123.0,310.0,-7.6580
123.0,315.0,-8.3022
123.0,320.0,-9.3711
123.0,325.0,-11.0422
123.0,330.0,-13.5699
123.0,335.0,-17.1499
123.0,340.0,-19.5819
123.0,345.0,-16.4816
123.0,350.0,-12.6805
123.0,355.0,-9.8204
123.0,360.0,-7.6201
124.0,0.0,-7.3816
124.0,5.0,-5.5772
124.0,10.0,-4.0345
124.0,15.0,-2.6938
124.0,20.0,-1.5438
124.0,25.0,-0.5933
124.0,30.0,0.1487
124.0,35.0,0.6858
124.0,40.0,1.0431
124.0,45.0,1.2729
124.0,50.0,1.4563
124.0,55.0,1.6881
124.0,60.0,2.0411
124.0,65.0,2.5261
124.0,70.0,3.0869
124.0,75.0,3.6335
124.0,80.0,4.0820
124.0,85.0,4.3731
124.0,90.0,4.4735
124.0,95.0,4.3731
124.0,100.0,4.0820
124.0,105.0,3.6335
124.0,110.0,3.0869
124.0,115.0,2.5261
124.0,120.0,2.0411
124.0,125.0,1.6881
124.0,130.0,1.4563
124.0,135.0,1.2729
124.0,140.0,1.0431
124.0,145.0,0.6858
124.0,150.0,0.1487
124.0,155.0,-0.5933
124.0,160.0,-1.5438
124.0,165.0,-2.6938
124.0,170.0,-4.0345
124.0,175.0,-5.5772
124.0,180.0,-7.3816
124.0,185.0,-9.5879
124.0,190.0,-12.4496
124.0,195.0,-16.2420
124.0,200.0,-19.4369
124.0,205.0,-17.1750
124.0,210.0,-13.6068
124.0,215.0,-11.0654
124.0,220.0,-9.3775
124.0,225.0,-8.2902
124.0,230.0,-7.6276
124.0,235.0,-7.2554
124.0,240.0,-7.0590
124.0,245.0,-6.9407
124.0,250.0,-6.8319
124.0,255.0,-6.7057
124.0,260.0,-6.5754
124.0,265.0,-6.4757
124.0,270.0,-6.4382
124.0,275.0,-6.4757
124.0,280.0,-6.5754
124.0,285.0,-6.7057
124.0,290.0,-6.8319
124.0,295.0,-6.9407
124.0,300.0,-7.0590
124.0,305.0,-7.2554
124.0,310.0,-7.6276
124.0,315.0,-8.2902
124.0,320.0,-9.3775
124.0,325.0,-11.0654
124.0,330.0,-13.6068
124.0,335.0,-17.1750
124.0,340.0,-19.4369
124.0,345.0,-16.2420
124.0,350.0,-12.4496
124.0,355.0,-9.5879
124.0,360.0,-7.3816
125.0,0.0,-7.1494
125.0,5.0,-5.3473
125.0,10.0,-3.8155
125.0,15.0,-2.4931
125.0,20.0,-1.3647
125.0,25.0,-0.4344
125.0,30.0,0.2916
125.0,35.0,0.8179
125.0,40.0,1.1673
125.0,45.0,1.3875
125.0,50.0,1.5519
125.0,55.0,1.7484
125.0,60.0,2.0482
125.0,65.0,2.4700
125.0,70.0,2.9697
125.0,75.0,3.4667
125.0,80.0,3.8804
125.0,85.0,4.1513
125.0,90.0,4.2453
125.0,95.0,4.1513
125.0,100.0,3.8804
125.0,105.0,3.4667
125.0,110.0,2.9697
125.0,115.0,2.4700
125.0,120.0,2.0482
125.0,125.0,1.7484
125.0,130.0,1.5519
125.0,135.0,1.3875
125.0,140.0,1.1673
125.0,145.0,0.8179
125.0,150.0,0.2916
125.0,155.0,-0.4344
125.0,160.0,-1.3647
125.0,165.0,-2.4931
125.0,170.0,-3.8155
125.0,175.0,-5.3473
125.0,180.0,-7.1494
125.0,185.0,-9.3579
125.0,190.0,-12.2168
125.0,195.0,-15.9962
125.0,200.0,-19.2882
125.0,205.0,-17.2121
125.0,210.0,-13.6551
125.0,215.0,-11.0970
125.0,220.0,-9.3901
125.0,225.0,-8.2830
125.0,230.0,-7.6006
125.0,235.0,-7.2118
125.0,240.0,-7.0064
125.0,245.0,-6.8910
125.0,250.0,-6.7980
125.0,255.0,-6.6964
125.0,260.0,-6.5917
125.0,265.0,-6.5108
125.0,270.0,-6.4803
125.0,275.0,-6.5108
125.0,280.0,-6.5917
125.0,285.0,-6.6964
125.0,290.0,-6.7980
125.0,295.0,-6.8910
125.0,300.0,-7.0064
125.0,305.0,-7.2118
125.0,310.0,-7.6006
125.0,315.0,-8.2830
125.0,320.0,-9.3901
125.0,325.0,-11.0970
125.0,330.0,-13.6551
125.0,335.0,-17.2121
125.0,340.0,-19.2882
125.0,345.0,-15.9962
125.0,350.0,-12.2168
125.0,355.0,-9.3579
125.0,360.0,-7.1494
126.0,0.0,-6.9234
126.0,5.0,-5.1256
126.0,10.0,-3.6049
126.0,15.0,-2.2999
126.0,20.0,-1.1914
126.0,25.0,-0.2797
126.0,30.0,0.4320
126.0,35.0,0.9486
126.0,40.0,1.2916
126.0,45.0,1.5040
126.0,50.0,1.6525
126.0,55.0,1.8176
126.0,60.0,2.0685
126.0,65.0,2.4298
126.0,70.0,2.8689
126.0,75.0,3.3149
126.0,80.0,3.6921
126.0,85.0,3.9415
126.0,90.0,4.0285
126.0,95.0,3.9415
126.0,100.0,3.6921
126.0,105.0,3.3149
126.0,110.0,2.8689
126.0,115.0,2.4298
126.0,120.0,2.0685
126.0,125.0,1.8176
126.0,130.0,1.6525
126.0,135.0,1.5040
126.0,140.0,1.2916
126.0,145.0,0.9486
126.0,150.0,0.4320
126.0,155.0,-0.2797
126.0,160.0,-1.1914
126.0,165.0,-2.2999
126.0,170.0,-3.6049
126.0,175.0,-5.1256
126.0,180.0,-6.9234
126.0,185.0,-9.1306
126.0,190.0,-11.9821
126.0,195.0,-15.7441
126.0,200.0,-19.1335
126.0,205.0,-17.2612
126.0,210.0,-13.7156
126.0,215.0,-11.1378
126.0,220.0,-9.4099
126.0,225.0,-8.2813
126.0,230.0,-7.5778
126.0,235.0,-7.1707
126.0,240.0,-6.9538
126.0,245.0,-6.8376
126.0,250.0,-6.7559
126.0,255.0,-6.6744
126.0,260.0,-6.5919
126.0,265.0,-6.5278
126.0,270.0,-6.5034
126.0,275.0,-6.5278
126.0,280.0,-6.5919
126.0,285.0,-6.6744
126.0,290.0,-6.7559
126.0,295.0,-6.8376
126.0,300.0,-6.9538
126.0,305.0,-7.1707
126.0,310.0,-7.5778
126.0,315.0,-8.2813
126.0,320.0,-9.4099
126.0,325.0,-11.1378
126.0,330.0,-13.7156
126.0,335.0,-17.2612
126.0,340.0,-19.1335
126.0,345.0,-15.7441
126.0,350.0,-11.9821
126.0,355.0,-9.1306
126.0,360.0,-6.9234
127.0,0.0,-6.7033
127.0,5.0,-4.9117
127.0,10.0,-3.4026
127.0,15.0,-2.1141
127.0,20.0,-1.0239
127.0,25.0,-0.1292
127.0,30.0,0.5694
127.0,35.0,1.0777
127.0,40.0,1.4155
127.0,45.0,1.6220
127.0,50.0,1.7574
127.0,55.0,1.8954
127.0,60.0,2.1019
127.0,65.0,2.4062
127.0,70.0,2.7860
127.0,75.0,3.1806
127.0,80.0,3.5199
127.0,85.0,3.7467
127.0,90.0,3.8261
127.0,95.0,3.7467
127.0,100.0,3.5199
127.0,105.0,3.1806
127.0,110.0,2.7860
127.0,115.0,2.4062
127.0,120.0,2.1019
127.0,125.0,1.8954
